	bus	Pg	Qg	Qmax	Qmin	Vg	mBase	status	Pmax	Pmin	Pc1	Pc2	Qc1min	Qc1max	Qc2min	Qc2max	ramp_agc	ramp_10	ramp_30	ramp_q	apf	mu_Pmax	mu_Pmin	mu_Qmax	mu_Qmin
	2040843	1403.2	516.38	516.38	-115.06	1.0648	1663.53	1	1403.2	305.1	0	0	0	0	0	0	0	0	0	0	1403.2	0.0000	0.0000	0.0000	0.0000
	2040844	1403.2	516.38	516.38	-115.06	1.0626	1764.36	1	1403.2	295.62	0	0	0	0	0	0	0	0	0	0	1403.2	0.0000	0.0000	0.0000	0.0000
	2040845	1404.8	144.25	516.38	-115.06	1.043	1608.37	1	1403.2	446.18	0	0	0	0	0	0	0	0	0	0	1403.2	0.0000	0.0000	0.0000	0.0000
	2040849	119.09	0	0	0	1.0242	165.81	1	119.09	119.09	0	0	0	0	0	0	0	0	0	0	140	0.0000	0.0000	0.0000	0.0000
	2040850	0	0	0	0	1.0241	176.74	0	140	35.55	0	0	0	0	0	0	0	0	0	0	140	0.0000	0.0000	0.0000	0.0000
	2040854	173.3	80.76	80.76	-21.14	1.0338	235.04	1	173.3	72.69	0	0	0	0	0	0	0	0	0	0	173.3	0.0000	0.0000	0.0000	0.0000
	2040855	110.4	51.45	51.45	-13.47	1.0319	136.58	1	110.4	53.76	0	0	0	0	0	0	0	0	0	0	110.4	0.0000	0.0000	0.0000	0.0000
	2040856	110.4	51.45	51.45	-13.47	1.031	124.23	1	110.4	27.87	0	0	0	0	0	0	0	0	0	0	110.4	0.0000	0.0000	0.0000	0.0000
	2040857	110.4	51.45	51.45	-13.47	1.0298	156.31	1	110.4	19.53	0	0	0	0	0	0	0	0	0	0	110.4	0.0000	0.0000	0.0000	0.0000
	2040858	27	12.58	12.58	-3.29	1.0274	35.97	1	27	4.32	0	0	0	0	0	0	0	0	0	0	27	0.0000	0.0000	0.0000	0.0000
	2040859	27	-3.29	12.58	-3.29	0.987	27.07	1	27	10.94	0	0	0	0	0	0	0	0	0	0	27	0.0000	0.0000	0.0000	0.0000
	2040861	0	0	15.93	-3.47	1.04	35.9	0	31.3	13.16	0	0	0	0	0	0	0	0	0	0	31.3	0.0000	0.0000	0.0000	0.0000
	2040861	31.3	15.93	15.93	-3.47	1.04	44.51	1	31.3	4.36	0	0	0	0	0	0	0	0	0	0	31.3	0.0000	0.0000	0.0000	0.0000
	2040863	9.2	4.68	4.68	-1.02	1.0232	11.35	1	9.2	3.12	0	0	0	0	0	0	0	0	0	0	9.2	0.0000	0.0000	0.0000	0.0000
	2040865	85	43.26	43.26	-9.44	1.0425	85	1	85	16.12	0	0	0	0	0	0	0	0	0	0	85	0.0000	0.0000	0.0000	0.0000
	2040868	215.37	-23.91	109.62	-23.91	1.0205	323.05	1	215.37	56.27	0	0	0	0	0	0	0	0	0	0	215.37	0.0000	0.0000	0.0000	0.0000
	2040869	184.19	-23.91	109.62	-23.91	1.0185	267.93	1	215.37	29.79	0	0	0	0	0	0	0	0	0	0	215.3667	0.0000	0.0000	0.0000	0.0000
	2040870	215.37	-23.91	109.62	-23.91	1.0184	290.33	1	215.37	77.99	0	0	0	0	0	0	0	0	0	0	215.3667	0.0000	0.0000	0.0000	0.0000
	2040871	9	4.58	4.58	-1	1.0192	9.08	1	9	3.5	0	0	0	0	0	0	0	0	0	0	9	0.0000	0.0000	0.0000	0.0000
	2040873	20	0	0	0	1.0044	20	1	20	20	0	0	0	0	0	0	0	0	0	0	20	0.0000	0.0000	0.0000	0.0000
	2040878	441.45	47.55	205.72	-53.86	1.0056	565.19	1	441.45	112.49	0	0	0	0	0	0	0	0	0	0	441.45	0.0000	0.0000	0.0000	0.0000
	2040879	0	0	205.72	-53.86	1.0202	454.51	0	441.45	150.12	0	0	0	0	0	0	0	0	0	0	441.45	0.0000	0.0000	0.0000	0.0000
	2040880	298.74	47.55	205.72	-53.86	1.0045	532.28	1	441.45	54.27	0	0	0	0	0	0	0	0	0	0	441.45	0.0000	0.0000	0.0000	0.0000
	2040881	441.45	47.55	205.72	-53.86	1.0051	514.02	1	441.45	68.05	0	0	0	0	0	0	0	0	0	0	441.45	0.0000	0.0000	0.0000	0.0000
	2040884	69.23	-22.9	105.02	-22.9	1.01	257.9	1	206.33	63.54	0	0	0	0	0	0	0	0	0	0	206.3333	0.0000	0.0000	0.0000	0.0000
	2040885	137.81	-22.9	105.02	-22.9	1.0061	258.59	1	206.33	82.65	0	0	0	0	0	0	0	0	0	0	206.33	0.0000	0.0000	0.0000	0.0000
	2040886	104.88	-22.9	105.02	-22.9	1.0065	266.68	1	206.33	27.77	0	0	0	0	0	0	0	0	0	0	206.3333	0.0000	0.0000	0.0000	0.0000
	2040887	188.1	-22.9	105.02	-22.9	1.0004	267.58	1	206.33	86.74	0	0	0	0	0	0	0	0	0	0	206.33	0.0000	0.0000	0.0000	0.0000
	2040888	94.63	-22.9	105.02	-22.9	1.0073	249.52	1	206.33	88.95	0	0	0	0	0	0	0	0	0	0	206.33	0.0000	0.0000	0.0000	0.0000
	2040889	102.3	-22.9	105.02	-22.9	1.0072	214.43	1	206.33	96.62	0	0	0	0	0	0	0	0	0	0	206.3333	0.0000	0.0000	0.0000	0.0000
	2040892	100.83	26.93	51.32	-11.19	1.0265	117.3	1	100.83	44.24	0	0	0	0	0	0	0	0	0	0	100.8333	0.0000	0.0000	0.0000	0.0000
	2040893	100.83	26.93	51.32	-11.19	1.0282	116.17	1	100.83	23.02	0	0	0	0	0	0	0	0	0	0	100.8333	0.0000	0.0000	0.0000	0.0000
	2040894	100.83	26.93	51.32	-11.19	1.0267	111.95	1	100.83	37.03	0	0	0	0	0	0	0	0	0	0	100.83	0.0000	0.0000	0.0000	0.0000
	2040895	100.83	26.93	51.32	-11.19	1.026	111.77	1	100.83	14.14	0	0	0	0	0	0	0	0	0	0	100.83	0.0000	0.0000	0.0000	0.0000
	2040896	100.83	26.93	51.32	-11.19	1.0268	131.26	1	100.83	35.23	0	0	0	0	0	0	0	0	0	0	100.83	0.0000	0.0000	0.0000	0.0000
	2040897	100.83	26.93	51.32	-11.19	1.0264	119.05	1	100.83	32.43	0	0	0	0	0	0	0	0	0	0	100.8333	0.0000	0.0000	0.0000	0.0000
	2040903	221	31.48	112.49	-24.53	1.0372	261.62	1	221	24.26	0	0	0	0	0	0	0	0	0	0	221	0.0000	0.0000	0.0000	0.0000
	2040904	221	31.48	112.49	-24.53	1.0354	227.38	1	221	80.46	0	0	0	0	0	0	0	0	0	0	221	0.0000	0.0000	0.0000	0.0000
	2040905	221	31.48	112.49	-24.53	1.0368	247.26	1	221	74.08	0	0	0	0	0	0	0	0	0	0	221	0.0000	0.0000	0.0000	0.0000
	2040906	221	31.48	112.49	-24.53	1.0369	262.15	1	221	67.42	0	0	0	0	0	0	0	0	0	0	221	0.0000	0.0000	0.0000	0.0000
	2040907	221	31.48	112.49	-24.53	1.0361	237.67	1	221	31.53	0	0	0	0	0	0	0	0	0	0	221	0.0000	0.0000	0.0000	0.0000
	2040908	107.45	31.48	112.49	-24.53	1.0364	221	1	221	101.36	0	0	0	0	0	0	0	0	0	0	221	0.0000	0.0000	0.0000	0.0000
	2040912	45.96	-24.51	112.41	-24.51	0.9734	256.67	1	220.85	39.88	0	0	0	0	0	0	0	0	0	0	220.85	0.0000	0.0000	0.0000	0.0000
	2040913	220.85	-24.51	112.41	-24.51	0.9798	272.96	1	220.85	26.44	0	0	0	0	0	0	0	0	0	0	220.85	0.0000	0.0000	0.0000	0.0000
	2040914	0	0	112.41	-24.51	1.0362	302.8	0	220.85	91.42	0	0	0	0	0	0	0	0	0	0	220.85	0.0000	0.0000	0.0000	0.0000
	2040915	220.85	-24.51	112.41	-24.51	0.9799	292.79	1	220.85	61.55	0	0	0	0	0	0	0	0	0	0	220.85	0.0000	0.0000	0.0000	0.0000
	2040916	220.85	-24.51	112.41	-24.51	0.9797	228.01	1	220.85	70.74	0	0	0	0	0	0	0	0	0	0	220.85	0.0000	0.0000	0.0000	0.0000
	2040917	220.85	-24.51	112.41	-24.51	0.9797	238.78	1	220.85	103.04	0	0	0	0	0	0	0	0	0	0	220.85	0.0000	0.0000	0.0000	0.0000
	2040918	0	0	0	0	1.0192	29.74	0	27.2	11.16	0	0	0	0	0	0	0	0	0	0	27.2	0.0000	0.0000	0.0000	0.0000
	2040919	9.4	0	0	0	1.04	18.63	1	9.4	9.4	0	0	0	0	0	0	0	0	0	0	14	0.0000	0.0000	0.0000	0.0000
	2040921	6.67	0	0	0	0.9983	11.11	1	6.67	6.67	0	0	0	0	0	0	0	0	0	0	10	0.0000	0.0000	0.0000	0.0000
	2040924	178.48	-10.71	83.97	-10.71	1.0445	314.46	1	178.48	178.48	0	0	0	0	0	0	0	0	0	0	218.6667	0.0000	0.0000	0.0000	0.0000
	2040925	218.67	-10.71	83.97	-10.71	1.0439	275.31	1	218.67	218.67	0	0	0	0	0	0	0	0	0	0	218.67	0.0000	0.0000	0.0000	0.0000
	2040926	0	0	83.97	-10.71	1.0453	265.1	0	218.67	44.45	0	0	0	0	0	0	0	0	0	0	218.67	0.0000	0.0000	0.0000	0.0000
	2040927	179.81	-10.71	83.97	-10.71	1.0444	260.63	1	179.81	179.81	0	0	0	0	0	0	0	0	0	0	218.67	0.0000	0.0000	0.0000	0.0000
	2040928	0	0	83.97	-10.71	1.0453	218.67	0	218.67	65.96	0	0	0	0	0	0	0	0	0	0	218.6667	0.0000	0.0000	0.0000	0.0000
	2040929	0	0	83.97	-10.71	1.0453	267.8	0	218.67	75.62	0	0	0	0	0	0	0	0	0	0	218.6667	0.0000	0.0000	0.0000	0.0000
	2040934	282.2	85.59	131.51	-34.43	1.0075	417.06	1	282.2	41.02	0	0	0	0	0	0	0	0	0	0	282.2	0.0000	0.0000	0.0000	0.0000
	2040935	282.2	85.59	131.51	-34.43	1.0043	302	1	282.2	140.46	0	0	0	0	0	0	0	0	0	0	282.2	0.0000	0.0000	0.0000	0.0000
	2040936	172.07	85.59	131.51	-34.43	1.0041	337.03	1	282.2	85.7	0	0	0	0	0	0	0	0	0	0	282.2	0.0000	0.0000	0.0000	0.0000
	2040937	133.67	85.59	131.51	-34.43	1.0087	327.44	1	282.2	125.9	0	0	0	0	0	0	0	0	0	0	282.2	0.0000	0.0000	0.0000	0.0000
	2040943	113.6	17.69	57.82	-12.61	0.9848	119.84	1	113.6	42.45	0	0	0	0	0	0	0	0	0	0	113.6	0.0000	0.0000	0.0000	0.0000
	2040944	0	0	57.82	-12.61	1.0253	133.28	0	113.6	51.91	0	0	0	0	0	0	0	0	0	0	113.6	0.0000	0.0000	0.0000	0.0000
	2040945	53.1	17.69	27.03	-5.89	0.9924	54.17	1	53.1	7.71	0	0	0	0	0	0	0	0	0	0	53.1	0.0000	0.0000	0.0000	0.0000
	2040946	53.1	17.69	27.03	-5.89	0.9916	70.43	1	53.1	19.04	0	0	0	0	0	0	0	0	0	0	53.1	0.0000	0.0000	0.0000	0.0000
	2040947	49.23	-9.37	13.87	-9.37	1.04	65.1	1	49.23	49.23	0	0	0	0	0	0	0	0	0	0	65.1	0.0000	0.0000	0.0000	0.0000
	2040949	10.36	4.99	4.99	-0.64	1.043	18.17	1	10.36	10.36	0	0	0	0	0	0	0	0	0	0	13	0.0000	0.0000	0.0000	0.0000
	2040950	0	0	0	0	1.0192	20.5	0	17.5	6.04	0	0	0	0	0	0	0	0	0	0	17.5	0.0000	0.0000	0.0000	0.0000
	2040950	0	0	0	0	1.0192	17.64	0	17.5	7.65	0	0	0	0	0	0	0	0	0	0	17.5	0.0000	0.0000	0.0000	0.0000
	2040953	0	0	38.32	-4.89	1.04	123.1	0	99.8	26.54	0	0	0	0	0	0	0	0	0	0	99.8	0.0000	0.0000	0.0000	0.0000
	2040954	7.96	3.8	3.8	-0.49	1.053	14.53	1	7.96	7.96	0	0	0	0	0	0	0	0	0	0	9.9	0.0000	0.0000	0.0000	0.0000
	2040954	6.36	3.8	3.8	-0.49	1.053	12.58	1	6.36	6.36	0	0	0	0	0	0	0	0	0	0	9.9	0.0000	0.0000	0.0000	0.0000
	2040954	0	0	3.8	-0.49	1.053	9.9	0	9.9	1.95	0	0	0	0	0	0	0	0	0	0	9.9	0.0000	0.0000	0.0000	0.0000
	2040959	206.33	51.93	105.02	-22.9	1.0051	265.59	1	206.33	64.23	0	0	0	0	0	0	0	0	0	0	206.3333	0.0000	0.0000	0.0000	0.0000
	2040960	206.33	51.93	105.02	-22.9	1.0026	226.92	1	206.33	74.07	0	0	0	0	0	0	0	0	0	0	206.3333	0.0000	0.0000	0.0000	0.0000
	2040961	206.33	51.93	105.02	-22.9	1.0041	217.56	1	206.33	49.77	0	0	0	0	0	0	0	0	0	0	206.3333	0.0000	0.0000	0.0000	0.0000
	2040962	0	0	105.02	-22.9	1.0368	239.42	0	206.33	87.83	0	0	0	0	0	0	0	0	0	0	206.3333	0.0000	0.0000	0.0000	0.0000
	2040963	206.33	51.93	105.02	-22.9	1.0041	209.77	1	206.33	47.07	0	0	0	0	0	0	0	0	0	0	206.33	0.0000	0.0000	0.0000	0.0000
	2040964	0	0	105.02	-22.9	1.0368	254.34	0	206.33	96.47	0	0	0	0	0	0	0	0	0	0	206.3333	0.0000	0.0000	0.0000	0.0000
	2040966	7.63	0	0	0	1.04	12.6	1	7.63	7.63	0	0	0	0	0	0	0	0	0	0	12.6	0.0000	0.0000	0.0000	0.0000
	2040969	190.05	-21.1	96.74	-21.1	1.0261	199.26	1	190.05	90.68	0	0	0	0	0	0	0	0	0	0	190.05	0.0000	0.0000	0.0000	0.0000
	2040970	190.05	-21.1	96.74	-21.1	1.0259	231.88	1	190.05	61.33	0	0	0	0	0	0	0	0	0	0	190.05	0.0000	0.0000	0.0000	0.0000
	2040971	190.05	-21.1	96.74	-21.1	1.026	246.85	1	190.05	65.33	0	0	0	0	0	0	0	0	0	0	190.05	0.0000	0.0000	0.0000	0.0000
	2040972	190.05	-21.1	96.74	-21.1	1.0266	275.33	1	190.05	78.5	0	0	0	0	0	0	0	0	0	0	190.05	0.0000	0.0000	0.0000	0.0000
	2040973	190.05	-21.1	96.74	-21.1	1.0255	243.59	1	190.05	24.38	0	0	0	0	0	0	0	0	0	0	190.05	0.0000	0.0000	0.0000	0.0000
	2040974	190.05	-21.1	96.74	-21.1	1.0261	220.57	1	190.05	66.87	0	0	0	0	0	0	0	0	0	0	190.05	0.0000	0.0000	0.0000	0.0000
	2040976	11	0	0	0	1.027	11.05	1	11	11	0	0	0	0	0	0	0	0	0	0	11	0.0000	0.0000	0.0000	0.0000
	2040977	7.8	0	0	0	1.0268	11.27	1	7.8	7.8	0	0	0	0	0	0	0	0	0	0	11	0.0000	0.0000	0.0000	0.0000
	2040984	173.23	29.46	66.52	-8.49	1.0263	251.98	1	173.23	173.23	0	0	0	0	0	0	0	0	0	0	173.2333	0.0000	0.0000	0.0000	0.0000
	2040985	90.55	29.46	66.52	-8.49	1.0273	259.85	1	90.55	90.55	0	0	0	0	0	0	0	0	0	0	173.2333	0.0000	0.0000	0.0000	0.0000
	2040986	142.76	29.46	66.52	-8.49	1.0265	195.26	1	142.76	142.76	0	0	0	0	0	0	0	0	0	0	173.2333	0.0000	0.0000	0.0000	0.0000
	2040987	131.55	29.46	66.52	-8.49	1.0262	234.88	1	131.55	131.55	0	0	0	0	0	0	0	0	0	0	173.23	0.0000	0.0000	0.0000	0.0000
	2040988	0	0	66.52	-8.49	1.0241	191.18	0	173.23	27.82	0	0	0	0	0	0	0	0	0	0	173.23	0.0000	0.0000	0.0000	0.0000
	2040989	0	0	66.52	-8.49	1.0241	234.62	0	173.23	49.66	0	0	0	0	0	0	0	0	0	0	173.23	0.0000	0.0000	0.0000	0.0000
	2040990	0	0	0	0	1.04	37.93	0	32	7.12	0	0	0	0	0	0	0	0	0	0	32	0.0000	0.0000	0.0000	0.0000
	2040993	0	0	120.97	-26.38	1.0321	250.7	0	237.67	27.21	0	0	0	0	0	0	0	0	0	0	237.67	0.0000	0.0000	0.0000	0.0000
	2040994	87.57	120.97	120.97	-26.38	1.0395	298.53	1	237.67	81.02	0	0	0	0	0	0	0	0	0	0	237.6667	0.0000	0.0000	0.0000	0.0000
	2040995	0	0	120.97	-26.38	1.0321	240.2	0	237.67	45.83	0	0	0	0	0	0	0	0	0	0	237.6667	0.0000	0.0000	0.0000	0.0000
	2040996	9.97	0	0	0	1.04	21.24	1	9.97	9.97	0	0	0	0	0	0	0	0	0	0	14.8	0.0000	0.0000	0.0000	0.0000
	2040997	15.61	0	0	0	1.04	27.38	1	15.61	15.61	0	0	0	0	0	0	0	0	0	0	26.5	0.0000	0.0000	0.0000	0.0000
	2041000	36.92	117.34	117.34	-25.59	1.0408	263.85	1	230.53	30.57	0	0	0	0	0	0	0	0	0	0	230.53	0.0000	0.0000	0.0000	0.0000
	2041001	0	0	117.34	-25.59	1.0324	260.16	0	230.53	47.85	0	0	0	0	0	0	0	0	0	0	230.53	0.0000	0.0000	0.0000	0.0000
	2041002	0	0	117.34	-25.59	1.0324	296.19	0	230.53	114.46	0	0	0	0	0	0	0	0	0	0	230.5333	0.0000	0.0000	0.0000	0.0000
	2041005	11.6	0	0	0	1.0389	17.08	1	11.6	11.6	0	0	0	0	0	0	0	0	0	0	15	0.0000	0.0000	0.0000	0.0000
	2041009	119.29	20.74	111.03	-24.21	1.0271	237.86	1	218.13	43.38	0	0	0	0	0	0	0	0	0	0	218.13	0.0000	0.0000	0.0000	0.0000
	2041010	218.13	20.74	111.03	-24.21	1.0269	281.77	1	218.13	69.98	0	0	0	0	0	0	0	0	0	0	218.1333	0.0000	0.0000	0.0000	0.0000
	2041011	218.13	20.74	111.03	-24.21	1.0268	261.25	1	218.13	103.98	0	0	0	0	0	0	0	0	0	0	218.1333	0.0000	0.0000	0.0000	0.0000
	2041014	0	0	0	0	0.9962	23.19	0	19	4.43	0	0	0	0	0	0	0	0	0	0	19	0.0000	0.0000	0.0000	0.0000
	2041016	11.82	0	0	0	1.04	18.07	1	11.82	11.82	0	0	0	0	0	0	0	0	0	0	17	0.0000	0.0000	0.0000	0.0000
	2041017	7.28	-1.44	2.13	-1.44	1.04	13.94	1	7.28	7.28	0	0	0	0	0	0	0	0	0	0	10	0.0000	0.0000	0.0000	0.0000
	2050360	230.83	42.97	117.49	-25.62	1.0285	272.47	1	230.83	49.16	0	0	0	0	0	0	0	0	0	0	230.8333	0.0000	0.0000	0.0000	0.0000
	2050361	0	0	117.49	-25.62	1.0221	288.13	0	230.83	84.1	0	0	0	0	0	0	0	0	0	0	230.8333	0.0000	0.0000	0.0000	0.0000
	2050362	199.74	42.97	117.49	-25.62	1.0274	250.65	1	230.83	43.57	0	0	0	0	0	0	0	0	0	0	230.8333	0.0000	0.0000	0.0000	0.0000
	2050363	230.83	42.97	117.49	-25.62	1.0264	319	1	230.83	59.65	0	0	0	0	0	0	0	0	0	0	230.8333	0.0000	0.0000	0.0000	0.0000
	2050364	0	0	117.49	-25.62	1.0221	236.59	0	230.83	69.33	0	0	0	0	0	0	0	0	0	0	230.83	0.0000	0.0000	0.0000	0.0000
	2050365	230.83	42.97	117.49	-25.62	1.0284	307.38	1	230.83	61.14	0	0	0	0	0	0	0	0	0	0	230.8333	0.0000	0.0000	0.0000	0.0000
	2050366	7.5	3.82	3.82	-0.83	1.0268	8.38	1	7.5	3.27	0	0	0	0	0	0	0	0	0	0	7.5	0.0000	0.0000	0.0000	0.0000
	2050367	58.1	27.07	27.07	-7.09	1.046	67.92	1	58.1	6.34	0	0	0	0	0	0	0	0	0	0	58.1	0.0000	0.0000	0.0000	0.0000
	2050369	0	0	3.77	-0.82	1.0172	8.16	0	7.4	2.56	0	0	0	0	0	0	0	0	0	0	7.4	0.0000	0.0000	0.0000	0.0000
	2050369	0	0	6.36	-1.39	1.0172	13.79	0	12.5	4.19	0	0	0	0	0	0	0	0	0	0	12.5	0.0000	0.0000	0.0000	0.0000
	2050369	12.5	-1.39	6.36	-1.39	1.0172	13.84	1	12.5	5.55	0	0	0	0	0	0	0	0	0	0	12.5	0.0000	0.0000	0.0000	0.0000
	2050374	43.4	6.39	22.09	-4.82	1.0053	63.81	1	43.4	7.86	0	0	0	0	0	0	0	0	0	0	43.4	0.0000	0.0000	0.0000	0.0000
	2050374	43.4	6.39	22.09	-4.82	1.0053	47.29	1	43.4	9.34	0	0	0	0	0	0	0	0	0	0	43.4	0.0000	0.0000	0.0000	0.0000
	2050375	43.4	6.39	22.09	-4.82	1.0047	61.25	1	43.4	11.55	0	0	0	0	0	0	0	0	0	0	43.4	0.0000	0.0000	0.0000	0.0000
	2050375	43.4	6.39	22.09	-4.82	1.0047	64.31	1	43.4	17.86	0	0	0	0	0	0	0	0	0	0	43.4	0.0000	0.0000	0.0000	0.0000
	2050376	43.4	12.77	22.09	-4.82	1.0071	62.05	1	43.4	13.61	0	0	0	0	0	0	0	0	0	0	43.4	0.0000	0.0000	0.0000	0.0000
	2050379	11.93	-0.74	5.76	-0.74	1.0208	19.04	1	11.93	11.93	0	0	0	0	0	0	0	0	0	0	15	0.0000	0.0000	0.0000	0.0000
	2050379	15	-0.74	5.76	-0.74	1.0208	15	1	15	15	0	0	0	0	0	0	0	0	0	0	15	0.0000	0.0000	0.0000	0.0000
	2050382	499.5	37.21	232.77	-60.94	1.0439	528.2	1	499.5	191.6	0	0	0	0	0	0	0	0	0	0	499.5	0.0000	0.0000	0.0000	0.0000
	2050385	820	-100.04	382.12	-100.04	1.0156	936.79	1	820	114.27	0	0	0	0	0	0	0	0	0	0	820	0.0000	0.0000	0.0000	0.0000
	2050386	820	-100.04	382.12	-100.04	1.0189	866.59	1	820	100.66	0	0	0	0	0	0	0	0	0	0	820	0.0000	0.0000	0.0000	0.0000
	2050387	0	0	3.26	-0.85	0.9879	8.81	0	7	3	0	0	0	0	0	0	0	0	0	0	7	0.0000	0.0000	0.0000	0.0000
	2050387	7	3.26	3.26	-0.85	0.9879	9.59	1	7	3.14	0	0	0	0	0	0	0	0	0	0	7	0.0000	0.0000	0.0000	0.0000
	2050390	16.05	0	0	0	1.0484	26.66	1	16.05	16.05	0	0	0	0	0	0	0	0	0	0	22.4	0.0000	0.0000	0.0000	0.0000
	2050390	17.46	0	0	0	1.0484	29.58	1	17.46	17.46	0	0	0	0	0	0	0	0	0	0	22.4	0.0000	0.0000	0.0000	0.0000
	2050391	9.49	0	0	0	1.0484	21	1	9.49	9.49	0	0	0	0	0	0	0	0	0	0	14	0.0000	0.0000	0.0000	0.0000
	2050393	0	0	0	0	1.003	13.9	0	12.5	2.63	0	0	0	0	0	0	0	0	0	0	12.5	0.0000	0.0000	0.0000	0.0000
	2050393	10.08	0	0	0	1.003	12.66	1	10.08	10.08	0	0	0	0	0	0	0	0	0	0	12.5	0.0000	0.0000	0.0000	0.0000
	2050397	525.73	-57.71	244.99	-64.14	1.0173	592.39	1	525.73	69.07	0	0	0	0	0	0	0	0	0	0	525.73	0.0000	0.0000	0.0000	0.0000
	2050398	525.73	-57.71	244.99	-64.14	1.0124	587.41	1	525.73	171.46	0	0	0	0	0	0	0	0	0	0	525.7333	0.0000	0.0000	0.0000	0.0000
	2050399	525.73	-57.71	244.99	-64.14	1.014	585.95	1	525.73	55.82	0	0	0	0	0	0	0	0	0	0	525.7333	0.0000	0.0000	0.0000	0.0000
	2050402	216.33	19.44	110.11	-24.01	1.0118	221.08	1	216.33	98.11	0	0	0	0	0	0	0	0	0	0	216.33	0.0000	0.0000	0.0000	0.0000
	2050403	216.33	19.44	110.11	-24.01	1.0113	244.92	1	216.33	86.51	0	0	0	0	0	0	0	0	0	0	216.33	0.0000	0.0000	0.0000	0.0000
	2050404	216.33	19.44	110.11	-24.01	1.011	270.36	1	216.33	23.48	0	0	0	0	0	0	0	0	0	0	216.3333	0.0000	0.0000	0.0000	0.0000
	2050409	160.85	43.35	43.35	-29.3	0.9952	257.91	1	160.85	160.85	0	0	0	0	0	0	0	0	0	0	203.5	0.0000	0.0000	0.0000	0.0000
	2050412	0	0	5.16	-1.12	1.0449	10.13	0	10.13	1.44	0	0	0	0	0	0	0	0	0	0	10.1333	0.0000	0.0000	0.0000	0.0000
	2050412	10.13	5.16	5.16	-1.12	1.0449	10.13	1	10.13	3.93	0	0	0	0	0	0	0	0	0	0	10.1333	0.0000	0.0000	0.0000	0.0000
	2050413	10.13	5.16	5.16	-1.12	1.0699	11.26	1	10.13	3.53	0	0	0	0	0	0	0	0	0	0	10.1333	0.0000	0.0000	0.0000	0.0000
	2050418	104.3	-12.72	48.6	-12.72	1.0322	104.39	1	104.3	38.32	0	0	0	0	0	0	0	0	0	0	104.3	0.0000	0.0000	0.0000	0.0000
	2050419	104.3	-12.72	48.6	-12.72	1.0321	142.9	1	104.3	11.58	0	0	0	0	0	0	0	0	0	0	104.3	0.0000	0.0000	0.0000	0.0000
	2050421	91.74	21.73	21.73	-14.69	0.9912	114.57	1	91.74	91.74	0	0	0	0	0	0	0	0	0	0	102	0.0000	0.0000	0.0000	0.0000
	2050424	70	35.63	35.63	-7.77	1.027	78.26	1	70	14.53	0	0	0	0	0	0	0	0	0	0	70	0.0000	0.0000	0.0000	0.0000
	2050424	70	35.63	35.63	-7.77	1.027	71.69	1	70	28.54	0	0	0	0	0	0	0	0	0	0	70	0.0000	0.0000	0.0000	0.0000
	2050433	127.66	-20.74	30.67	-20.74	0.9876	171	1	127.66	127.66	0	0	0	0	0	0	0	0	0	0	144	0.0000	0.0000	0.0000	0.0000
	2050434	0	0	4.03	-2.72	1.0394	21.1	0	18.9	5.25	0	0	0	0	0	0	0	0	0	0	18.9	0.0000	0.0000	0.0000	0.0000
	2050437	0	0	7.13	-1.55	1.0192	14.26	0	14	6.41	0	0	0	0	0	0	0	0	0	0	14	0.0000	0.0000	0.0000	0.0000
	2050437	0	0	7.13	-1.55	1.0192	14.03	0	14	3.26	0	0	0	0	0	0	0	0	0	0	14	0.0000	0.0000	0.0000	0.0000
	2050437	14	7.13	7.13	-1.55	1.0192	17.81	1	14	5.09	0	0	0	0	0	0	0	0	0	0	14	0.0000	0.0000	0.0000	0.0000
	2050440	45.5	10.22	21.2	-5.55	1.0064	48.33	1	45.5	7.01	0	0	0	0	0	0	0	0	0	0	45.5	0.0000	0.0000	0.0000	0.0000
	2050440	45.5	10.22	21.2	-5.55	1.0064	50.9	1	45.5	6.16	0	0	0	0	0	0	0	0	0	0	45.5	0.0000	0.0000	0.0000	0.0000
	2050441	45.5	10.22	21.2	-5.55	1.0058	67.5	1	45.5	9.06	0	0	0	0	0	0	0	0	0	0	45.5	0.0000	0.0000	0.0000	0.0000
	2050441	45.5	10.22	21.2	-5.55	1.0058	46.46	1	45.5	6.77	0	0	0	0	0	0	0	0	0	0	45.5	0.0000	0.0000	0.0000	0.0000
	2050442	31.8	14.82	14.82	-3.88	1.0099	39.85	1	31.8	12	0	0	0	0	0	0	0	0	0	0	31.8	0.0000	0.0000	0.0000	0.0000
	2050443	71	4.34	36.14	-7.88	1.0241	83	1	71	9.96	0	0	0	0	0	0	0	0	0	0	71	0.0000	0.0000	0.0000	0.0000
	2050443	71	4.34	36.14	-7.88	1.0241	99.97	1	71	7.41	0	0	0	0	0	0	0	0	0	0	71	0.0000	0.0000	0.0000	0.0000
	2050443	71	4.34	36.14	-7.88	1.0241	97.4	1	71	14.4	0	0	0	0	0	0	0	0	0	0	71	0.0000	0.0000	0.0000	0.0000
	2050443	93.03	4.34	47.35	-10.33	1.0241	97.48	1	93.03	39.86	0	0	0	0	0	0	0	0	0	0	93.0333	0.0000	0.0000	0.0000	0.0000
	2050443	93.03	4.34	47.35	-10.33	1.0241	97.78	1	93.03	35.42	0	0	0	0	0	0	0	0	0	0	93.03	0.0000	0.0000	0.0000	0.0000
