,type,startup,shutdown,n,c2,c1,c0
11647,2,0,0,3,0.002,22.5468045378126,645.19
11648,2,0,0,3,0.001,19.862843549111613,661.5
11649,2,0,0,3,0.002,22.495730113669854,661.5
11650,2,0,0,3,0.002,23.82749572319181,661.5
11651,2,0,0,3,0.0,0.0,0.0
11652,2,0,0,3,0.0,0.0,0.0
11653,2,0,0,3,0.0,0.0,0.0
11654,2,0,0,3,0.0,0.0,0.0
11655,2,0,0,3,0.001,22.457465206077718,688.35
11656,2,0,0,3,0.0,0.0,0.0
11657,2,0,0,3,0.002,24.4904211957163,690.75
11658,2,0,0,3,0.0,0.0,0.0
11659,2,0,0,3,0.0,0.0,0.0
11660,2,0,0,3,0.0,0.0,0.0
11661,2,0,0,3,0.0,0.0,0.0
11662,2,0,0,3,0.0,0.0,0.0
11663,2,0,0,3,0.0,0.0,0.0
11664,2,0,0,3,0.0,0.0,0.0
11665,2,0,0,3,0.0,0.0,0.0
11666,2,0,0,3,0.0,0.0,0.0
11667,2,0,0,3,0.0,0.0,0.0
11668,2,0,0,3,0.0,0.0,0.0
11669,2,0,0,3,0.0,0.0,0.0
11670,2,0,0,3,0.0,0.0,0.0
11671,2,0,0,3,0.0,0.0,0.0
11672,2,0,0,3,0.0,0.0,0.0
11673,2,0,0,3,0.0,0.0,0.0
11674,2,0,0,3,0.0,0.0,0.0
11675,2,0,0,3,0.0,0.0,0.0
11676,2,0,0,3,0.0,0.0,0.0
11677,2,0,0,3,0.0,0.0,0.0
11678,2,0,0,3,0.0,0.0,0.0
11679,2,0,0,3,0.0,0.0,0.0
11680,2,0,0,3,0.0,0.0,0.0
11681,2,0,0,3,0.0,0.0,0.0
11682,2,0,0,3,0.0,0.0,0.0
11683,2,0,0,3,0.0,0.0,0.0
11684,2,0,0,3,0.0,0.0,0.0
11685,2,0,0,3,0.0,0.0,0.0
11686,2,0,0,3,0.0,0.0,0.0
11687,2,0,0,3,0.002,24.387667821959763,800.0
11688,2,0,0,3,0.002,24.39026917319411,800.0
11689,2,0,0,3,0.002,27.40653592941411,800.0
11690,2,0,0,3,0.002,24.738850238595962,800.0
11691,2,0,0,3,0.001,22.44836047675752,800.0
11692,2,0,0,3,0.002,23.501907726666182,800.0
11693,2,0,0,3,0.001,20.769188254989523,610.8
11694,2,0,0,3,0.001,20.88494838491777,679.5
11695,2,0,0,3,0.002,25.333258995643234,679.5
11696,2,0,0,3,0.001,22.85287059369775,859.2
11697,2,0,0,3,0.002,24.066400944518424,859.2
11698,2,0,0,3,0.001,22.544610472428175,859.2
11699,2,0,0,3,0.001,22.28447534899395,859.2
11700,2,0,0,3,0.002,23.90771851922359,859.2
11701,2,0,0,3,0.001,20.48954299729771,859.2
11702,2,0,0,3,0.002,23.181941524842077,638.55
11703,2,0,0,3,0.002,23.434272594573283,638.55
11704,2,0,0,3,0.001,24.291417826289088,1099.5
11705,2,0,0,3,0.001,23.05707666559363,1099.5
11706,2,0,0,3,0.002,25.166772516645285,610.95
11707,2,0,0,3,0.001,19.2044754875326,674.7
11708,2,0,0,3,0.001,21.08525242996213,635.25
11709,2,0,0,3,0.0,0.0,0.0
11710,2,0,0,3,0.0,0.0,0.0
11711,2,0,0,3,0.0,0.0,0.0
11712,2,0,0,3,0.002,24.28361377258608,673.05
11713,2,0,0,3,0.001,22.31959359065757,688.5
11714,2,0,0,3,0.002,23.65928947634389,688.5
11715,2,0,0,3,0.002,20.346622502909696,236.56
11716,2,0,0,3,0.002,22.47507490085948,236.56
11717,2,0,0,3,0.002,21.415615672540692,236.56
11718,2,0,0,3,0.002,26.593737547732076,236.4
11719,2,0,0,3,0.002,23.317636964325608,236.4
11720,2,0,0,3,0.001,22.536806418725178,630.0
11721,2,0,0,3,0.001,20.39329300162705,614.25
11722,2,0,0,3,0.001,19.71824235631521,614.25
11723,2,0,0,3,0.0,0.0,0.0
11724,2,0,0,3,0.0,0.0,0.0
11725,2,0,0,3,0.0,0.0,0.0
11726,2,0,0,3,0.0,0.0,0.0
11727,2,0,0,3,0.0,0.0,0.0
11728,2,0,0,3,0.0,0.0,0.0
11729,2,0,0,3,0.0,0.0,0.0
11730,2,0,0,3,0.002,24.906637393211057,690.75
11731,2,0,0,3,0.0,0.0,0.0
11732,2,0,0,3,0.0,0.0,0.0
11733,2,0,0,3,0.001,21.847448341624457,613.35
11734,2,0,0,3,0.002,22.850269242463423,637.35
11735,2,0,0,3,0.001,21.674458484540654,637.35
11736,2,0,0,3,0.002,24.459204980904182,616.5
11737,2,0,0,3,0.001,20.56368150747649,616.5
11738,2,0,0,3,0.001,19.64150249490209,616.5
11739,2,0,0,3,0.0,0.0,0.0
11740,2,0,0,3,0.002,25.42560696446239,879.5
11741,2,0,0,3,0.001,23.09999896096029,879.5
11742,2,0,0,3,0.002,25.187583326520038,879.5
11743,2,0,0,3,0.001,22.33390102244645,919.5
11744,2,0,0,3,0.001,21.064441620087358,919.5
11745,2,0,0,3,0.002,24.066400944518424,919.5
11746,2,0,0,3,0.002,26.97861365136478,919.5
11747,2,0,0,3,0.002,24.434492144177923,630.0
11748,2,0,0,3,0.002,24.97557320092115,627.0
11749,2,0,0,3,0.002,25.179779272817026,674.85
11750,2,0,0,3,0.0,0.0,0.0
11751,2,0,0,3,0.0,0.0,0.0
11752,2,0,0,3,0.0,0.0,0.0
11753,2,0,0,3,0.0,0.0,0.0
11754,2,0,0,3,0.0,0.0,0.0
11755,2,0,0,3,0.0,0.0,0.0
11756,2,0,0,3,0.0,0.0,0.0
11757,2,0,0,3,0.0,0.0,0.0
11758,2,0,0,3,0.0,0.0,0.0
11759,2,0,0,3,0.0,0.0,0.0
11760,2,0,0,3,0.0,0.0,0.0
11761,2,0,0,3,0.0,0.0,0.0
11762,2,0,0,3,0.002,22.830759108205857,636.75
11763,2,0,0,3,0.002,22.80084356901091,636.75
11764,2,0,0,3,0.001,20.7926004160986,673.8
11765,2,0,0,3,0.0,0.0,0.0
11766,2,0,0,3,0.0,0.0,0.0
11767,2,0,0,3,0.0,0.0,0.0
11768,2,0,0,3,0.001,20.878445006831893,895.5
11769,2,0,0,3,0.001,20.912262572878348,895.5
11770,2,0,0,3,0.001,20.97339432688541,895.5
11771,2,0,0,3,0.0,0.0,0.0
11772,2,0,0,3,0.0,0.0,0.0
11773,2,0,0,3,0.0,0.0,0.0
11774,2,0,0,3,0.0,0.0,0.0
11775,2,0,0,3,0.0,0.0,0.0
11776,2,0,0,3,0.0,0.0,0.0
11777,2,0,0,3,0.001,22.523799662553447,673.5
11778,2,0,0,3,0.0,0.0,0.0
11779,2,0,0,3,0.0,0.0,0.0
11780,2,0,0,3,0.001,21.6861645650952,619.2
11781,2,0,0,3,0.002,25.00418806449893,619.2
11782,2,0,0,3,0.002,25.238309675589708,630.22
11783,2,0,0,3,0.001,22.210336838815195,630.22
11784,2,0,0,3,0.0,0.0,0.0
11785,2,0,0,3,0.0,0.0,0.0
11786,2,0,0,3,0.0,0.0,0.0
11787,2,0,0,3,0.0,0.0,0.0
11788,2,0,0,3,0.0,0.0,0.0
11789,2,0,0,3,0.0,0.0,0.0
11790,2,0,0,3,0.0,0.0,0.0
11791,2,0,0,3,0.002,23.224863820208697,683.01
11792,2,0,0,3,0.001,22.583630740943327,683.01
11793,2,0,0,3,0.001,21.96450914716984,683.01
11794,2,0,0,3,0.002,24.05989756643261,683.01
11795,2,0,0,3,0.001,22.880184781658354,683.01
11796,2,0,0,3,0.002,25.3670765616897,722.4
11797,2,0,0,3,0.002,27.415640658734322,674.85
11798,2,0,0,3,0.001,21.285556475006487,674.85
11799,2,0,0,3,0.001,21.50276930307405,674.85
11800,2,0,0,3,0.001,21.506671329925574,614.0
11801,2,0,0,3,0.001,18.453985656424813,627.55
11802,2,0,0,3,0.001,19.01327617180841,627.55
11803,2,0,0,3,0.001,22.335201698063635,627.55
11804,2,0,0,3,0.001,21.17369837192977,614.0
11805,2,0,0,3,0.001,21.057938242001526,614.0
11806,2,0,0,3,0.001,21.725184833610367,651.0
11807,2,0,0,3,0.0,0.0,0.0
11808,2,0,0,3,0.0,0.0,0.0
11809,2,0,0,3,0.0,0.0,0.0
11810,2,0,0,3,0.002,25.122549545661478,616.8
11811,2,0,0,3,0.001,19.447701827943607,616.8
11812,2,0,0,3,0.002,23.94413743650439,616.8
11813,2,0,0,3,0.001,22.43795507182014,616.8
11814,2,0,0,3,0.001,21.895573339459734,674.7
11815,2,0,0,3,0.0,0.0,0.0
11816,2,0,0,3,0.0,0.0,0.0
11817,2,0,0,3,0.0,0.0,0.0
11818,2,0,0,3,0.0,0.0,0.0
11819,2,0,0,3,0.0,0.0,0.0
11820,2,0,0,3,0.002,25.346265751814908,615.0
11821,2,0,0,3,0.002,23.075286124234047,615.0
11822,2,0,0,3,0.001,21.67966118700936,615.0
11823,2,0,0,3,0.001,21.77200915582852,615.0
11824,2,0,0,3,0.0,0.0,0.0
11825,2,0,0,3,0.0,0.0,0.0
11826,2,0,0,3,0.0,0.0,0.0
11827,2,0,0,3,0.0,0.0,0.0
11828,2,0,0,3,0.0,0.0,0.0
11829,2,0,0,3,0.0,0.0,0.0
11830,2,0,0,3,0.0,0.0,0.0
11831,2,0,0,3,0.0,0.0,0.0
11832,2,0,0,3,0.0,0.0,0.0
11833,2,0,0,3,0.0,0.0,0.0
11834,2,0,0,3,0.0,0.0,0.0
11835,2,0,0,3,0.0,0.0,0.0
11836,2,0,0,3,0.001,22.703292897723077,708.0
11837,2,0,0,3,0.002,25.73776911258345,708.0
11838,2,0,0,3,0.0,0.0,0.0
11839,2,0,0,3,0.0,0.0,0.0
11840,2,0,0,3,0.0,0.0,0.0
11841,2,0,0,3,0.001,21.349289580247888,674.7
11842,2,0,0,3,0.0,0.0,0.0
11843,2,0,0,3,0.0,0.0,0.0
11844,2,0,0,3,0.0,0.0,0.0
11845,2,0,0,3,0.0,0.0,0.0
11846,2,0,0,3,0.0,0.0,0.0
11847,2,0,0,3,0.001,21.981417930193068,634.65
11848,2,0,0,3,0.001,22.25846183665052,634.65
11849,2,0,0,3,0.002,23.500607051049013,634.65
11850,2,0,0,3,0.002,23.83097865781048,634.65
11851,2,0,0,3,0.002,23.90901919484077,673.5
11852,2,0,0,3,0.001,22.75792127364426,673.5
11853,2,0,0,3,0.001,21.667955106454805,673.5
11854,2,0,0,3,0.002,25.317650888237143,673.5
11855,2,0,0,3,0.001,22.474373989100933,674.85
11856,2,0,0,3,0.001,22.61744830698976,616.8
11857,2,0,0,3,0.001,21.04493148582981,616.8
11858,2,0,0,3,0.001,21.937194959209258,616.8
11859,2,0,0,3,0.001,21.55739767899525,616.8
11860,2,0,0,3,0.002,26.597515695533605,690.75
11861,2,0,0,3,0.002,23.847887440833734,690.75
11862,2,0,0,3,0.002,25.374880615392694,670.5
11863,2,0,0,3,0.001,23.55653610258737,944.25
11864,2,0,0,3,0.002,25.896451537878338,944.25
11865,2,0,0,3,0.002,25.502346825875478,944.25
11866,2,0,0,3,0.0,0.0,0.0
11867,2,0,0,3,0.002,24.24849553092245,894.48
11868,2,0,0,3,0.002,25.63891776567845,894.48
11869,2,0,0,3,0.002,25.250015756144247,894.48
11870,2,0,0,3,0.002,25.999204911634887,894.48
11871,2,0,0,3,0.001,19.798884244579817,894.48
11872,2,0,0,3,0.001,21.13207675218029,627.0
11873,2,0,0,3,0.0,0.0,0.0
11874,2,0,0,3,0.0,0.0,0.0
11875,2,0,0,3,0.0,0.0,0.0
11876,2,0,0,3,0.0,0.0,0.0
11877,2,0,0,3,0.0,0.0,0.0
11878,2,0,0,3,0.0,0.0,0.0
11879,2,0,0,3,0.002,29.100015582970983,927.0
11880,2,0,0,3,0.002,25.255218458612944,927.0
11881,2,0,0,3,0.001,20.572786236796688,611.16
11882,2,0,0,3,0.002,22.66557330482513,611.16
11883,2,0,0,3,0.001,19.9120430232737,611.16
11884,2,0,0,3,0.001,19.81579302760303,611.16
11885,2,0,0,3,0.002,23.020657748312807,611.16
11886,2,0,0,3,0.0,0.0,0.0
11887,2,0,0,3,0.0,0.0,0.0
11888,2,0,0,3,0.0,0.0,0.0
11889,2,0,0,3,0.0,0.0,0.0
11890,2,0,0,3,0.0,0.0,0.0
11891,2,0,0,3,0.0,0.0,0.0
11892,2,0,0,3,0.0,0.0,0.0
11893,2,0,0,3,0.0,0.0,0.0
11894,2,0,0,3,0.0,0.0,0.0
11895,2,0,0,3,0.0,0.0,0.0
11896,2,0,0,3,0.0,0.0,0.0
11897,2,0,0,3,0.001,19.948461940554488,674.85
11898,2,0,0,3,0.001,22.24805643171317,674.85
11899,2,0,0,3,0.001,22.450961827991854,666.0
11900,2,0,0,3,0.0,0.0,0.0
11901,2,0,0,3,0.0,0.0,0.0
11902,2,0,0,3,0.0,0.0,0.0
11903,2,0,0,3,0.0,0.0,0.0
11904,2,0,0,3,0.0,0.0,0.0
11905,2,0,0,3,0.0,0.0,0.0
11906,2,0,0,3,0.002,23.739931364608484,675.0
11907,2,0,0,3,0.002,24.69982997008084,675.0
11908,2,0,0,3,0.001,20.377684894220984,675.0
11909,2,0,0,3,0.001,22.313090212571744,675.0
11910,2,0,0,3,0.002,24.383765795108246,615.75
11911,2,0,0,3,0.001,21.954103742232494,615.75
11912,2,0,0,3,0.001,22.984238831032048,754.8
11913,2,0,0,3,0.002,28.898410862309447,754.8
11914,2,0,0,3,0.0,0.0,0.0
11915,2,0,0,3,0.0,0.0,0.0
11916,2,0,0,3,0.0,0.0,0.0
11917,2,0,0,3,0.0,0.0,0.0
11918,2,0,0,3,0.0,0.0,0.0
11919,2,0,0,3,0.0,0.0,0.0
11920,2,0,0,3,0.0,0.0,0.0
11921,2,0,0,3,0.0,0.0,0.0
11922,2,0,0,3,0.0,0.0,0.0
11923,2,0,0,3,0.002,24.63586409566843,629.4
11924,2,0,0,3,0.002,22.965581050740948,629.4
11925,2,0,0,3,0.002,19.72015082363912,629.4
11926,2,0,0,3,0.002,21.220702840700188,629.4
11927,2,0,0,3,0.002,21.412055655555967,629.4
11928,2,0,0,3,0.002,22.003411529714757,629.4
11929,2,0,0,3,0.0,0.0,0.0
11930,2,0,0,3,0.0,0.0,0.0
11931,2,0,0,3,0.0,0.0,0.0
11932,2,0,0,3,0.0,0.0,0.0
11933,2,0,0,3,0.0,0.0,0.0
11934,2,0,0,3,0.0,0.0,0.0
11935,2,0,0,3,0.0,0.0,0.0
11936,2,0,0,3,0.0,0.0,0.0
11937,2,0,0,3,0.002,25.25532829291343,879.25
11938,2,0,0,3,0.002,22.47909084348049,879.25
11939,2,0,0,3,0.002,22.24233227594711,879.25
11940,2,0,0,3,0.001,19.137443664276045,739.88
11941,2,0,0,3,0.002,22.21098068481254,739.88
11942,2,0,0,3,0.002,28.462699868439216,960.28
11943,2,0,0,3,0.0,0.0,0.0
11944,2,0,0,3,0.0,0.0,0.0
11945,2,0,0,3,0.0,0.0,0.0
11946,2,0,0,3,0.0,0.0,0.0
11947,2,0,0,3,0.0,0.0,0.0
11948,2,0,0,3,0.002,25.99448946706741,1057.39
11949,2,0,0,3,0.002,29.374834986430997,1057.39
11950,2,0,0,3,0.0,0.0,0.0
11951,2,0,0,3,0.0,0.0,0.0
11952,2,0,0,3,0.002,20.67691489791796,663.6
11953,2,0,0,3,0.002,22.45855014584065,663.6
11954,2,0,0,3,0.002,21.647733133739894,663.6
11955,2,0,0,3,0.0,0.0,0.0
11956,2,0,0,3,0.0,0.0,0.0
11957,2,0,0,3,0.0,0.0,0.0
11958,2,0,0,3,0.0,0.0,0.0
11959,2,0,0,3,0.0,0.0,0.0
11960,2,0,0,3,0.002,21.156918569081594,636.11
11961,2,0,0,3,0.002,22.52665877485708,636.11
11962,2,0,0,3,0.002,21.080161225269414,636.11
11963,2,0,0,3,0.002,20.136370223184155,636.11
11964,2,0,0,3,0.0,0.0,0.0
11965,2,0,0,3,0.0,0.0,0.0
11966,2,0,0,3,0.0,0.0,0.0
11967,2,0,0,3,0.0,0.0,0.0
11968,2,0,0,3,0.0,0.0,0.0
11969,2,0,0,3,0.002,22.929905102208537,868.0
11970,2,0,0,3,0.002,21.913681113708925,868.0
11971,2,0,0,3,0.002,24.268293716849453,868.0
11972,2,0,0,3,0.002,25.482604684433216,1083.83
11973,2,0,0,3,0.002,19.521230383337056,636.11
11974,2,0,0,3,0.002,20.64232003873499,636.11
11975,2,0,0,3,0.002,22.58287542102941,636.11
11976,2,0,0,3,0.002,20.669347272471693,636.11
11977,2,0,0,3,0.0,0.0,0.0
11978,2,0,0,3,0.0,0.0,0.0
11979,2,0,0,3,0.0,0.0,0.0
11980,2,0,0,3,0.0,0.0,0.0
11981,2,0,0,3,0.0,0.0,0.0
11982,2,0,0,3,0.0,0.0,0.0
11983,2,0,0,3,0.0,0.0,0.0
11984,2,0,0,3,0.0,0.0,0.0
11985,2,0,0,3,0.0,0.0,0.0
11986,2,0,0,3,0.0,0.0,0.0
11987,2,0,0,3,0.0,0.0,0.0
11988,2,0,0,3,0.0,0.0,0.0
11989,2,0,0,3,0.002,25.51046537938777,966.4
11990,2,0,0,3,0.002,25.01965081472945,966.4
11991,2,0,0,3,0.002,20.794753637009944,966.4
11992,2,0,0,3,0.002,22.86395865189099,966.4
11993,2,0,0,3,0.002,20.783942743515283,966.4
11994,2,0,0,3,0.002,23.123420095763212,966.4
11995,2,0,0,3,0.002,23.25206972834989,711.0
11996,2,0,0,3,0.002,22.848823400998448,711.0
11997,2,0,0,3,0.002,22.369900819184267,711.0
11998,2,0,0,3,0.0,0.0,0.0
11999,2,0,0,3,0.0,0.0,0.0
12000,2,0,0,3,0.002,21.13529678209226,822.93
12001,2,0,0,3,0.002,22.29530565407101,822.93
12002,2,0,0,3,0.002,19.92988215743582,822.93
12003,2,0,0,3,0.002,22.046655103693453,822.93
12004,2,0,0,3,0.002,21.55475944968568,822.93
12005,2,0,0,3,0.002,23.048824930649968,779.7
12006,2,0,0,3,0.002,21.261784235979952,727.5
12007,2,0,0,3,0.002,24.137481905563888,727.5
12008,2,0,0,3,0.0,0.0,0.0
12009,2,0,0,3,0.0,0.0,0.0
12010,2,0,0,3,0.001,18.62608840197788,799.2
12011,2,0,0,3,0.002,22.89747242172452,799.2
12012,2,0,0,3,0.002,20.557995069476515,799.2
12013,2,0,0,3,0.002,21.836923769896735,799.2
12014,2,0,0,3,0.002,24.299645307984022,799.2
12015,2,0,0,3,0.002,22.694227624024577,799.2
12016,2,0,0,3,0.002,19.890962940854994,744.7
12017,2,0,0,3,0.002,22.03800638889772,744.7
12018,2,0,0,3,0.002,22.188277808473725,744.7
12019,2,0,0,3,0.002,23.391530254431192,744.7
12020,2,0,0,3,0.002,24.28234787839252,744.7
12021,2,0,0,3,0.002,22.022871138005165,744.7
12022,2,0,0,3,0.002,26.46182400691929,932.35
12023,2,0,0,3,0.002,24.852081965561982,932.35
12024,2,0,0,3,0.002,22.593686314524067,932.35
12025,2,0,0,3,0.0,0.0,0.0
12026,2,0,0,3,0.0,0.0,0.0
12027,2,0,0,3,0.0,0.0,0.0
12028,2,0,0,3,0.0,0.0,0.0
12029,2,0,0,3,0.0,0.0,0.0
12030,2,0,0,3,0.002,22.653146228744806,694.5
12031,2,0,0,3,0.002,21.639084418944172,694.5
12032,2,0,0,3,0.002,24.01531880907404,694.5
12033,2,0,0,3,0.002,21.419623281002234,694.5
12034,2,0,0,3,0.002,23.32990816151153,689.72
12035,2,0,0,3,0.002,22.746119912799013,689.72
12036,2,0,0,3,0.002,20.96448466487636,689.72
12037,2,0,0,3,0.002,22.930986191557988,689.72
12038,2,0,0,3,0.002,23.69531636163161,689.72
12039,2,0,0,3,0.002,19.619609514138624,689.72
12040,2,0,0,3,0.0,0.0,0.0
12041,2,0,0,3,0.0,0.0,0.0
12042,2,0,0,3,0.0,0.0,0.0
12043,2,0,0,3,0.0,0.0,0.0
12044,2,0,0,3,0.002,22.05097946109134,900.3
12045,2,0,0,3,0.002,22.78720130807881,900.3
12046,2,0,0,3,0.002,21.03367438324232,900.3
12047,2,0,0,3,0.0,0.0,0.0
12048,2,0,0,3,0.0,0.0,0.0
12049,2,0,0,3,0.0,0.0,0.0
12050,2,0,0,3,0.0,0.0,0.0
12051,2,0,0,3,0.0,0.0,0.0
12052,2,0,0,3,0.0,0.0,0.0
12053,2,0,0,3,0.0,0.0,0.0
12054,2,0,0,3,0.0,0.0,0.0
12055,2,0,0,3,0.0,0.0,0.0
12056,2,0,0,3,0.0,0.0,0.0
12057,2,0,0,3,0.002,21.413136744905454,772.5
12058,2,0,0,3,0.002,21.60989500650853,772.5
12059,2,0,0,3,0.002,21.587480102094183,692.25
12060,2,0,0,3,0.002,24.67188339134195,692.25
12061,2,0,0,3,0.002,22.278350781044196,692.25
12062,2,0,0,3,0.0,0.0,0.0
12063,2,0,0,3,0.0,0.0,0.0
12064,2,0,0,3,0.0,0.0,0.0
12065,2,0,0,3,0.002,23.829466886041608,690.75
12066,2,0,0,3,0.002,20.39851394977218,690.75
12067,2,0,0,3,0.002,21.849342375567193,640.5
12068,2,0,0,3,0.002,20.652576070418316,640.5
12069,2,0,0,3,0.002,20.634747149671192,640.5
12070,2,0,0,3,0.002,21.648767017162328,640.5
12071,2,0,0,3,0.002,20.915552651437977,611.25
12072,2,0,0,3,0.002,22.47669752435565,611.25
12073,2,0,0,3,0.002,20.622489766657573,611.25
12074,2,0,0,3,0.001,18.682480327864088,611.25
12075,2,0,0,3,0.0,0.0,0.0
12076,2,0,0,3,0.0,0.0,0.0
12077,2,0,0,3,0.0,0.0,0.0
12078,2,0,0,3,0.0,0.0,0.0
12079,2,0,0,3,0.0,0.0,0.0
12080,2,0,0,3,0.0,0.0,0.0
12081,2,0,0,3,0.0,0.0,0.0
12082,2,0,0,3,0.002,21.243159070165888,672.18
12083,2,0,0,3,0.002,22.75638871857571,730.05
12084,2,0,0,3,0.002,22.301751239524737,672.18
12085,2,0,0,3,0.002,21.502792728545483,672.18
12086,2,0,0,3,0.002,24.505851566884605,672.18
12087,2,0,0,3,0.002,22.614871660145663,672.18
12088,2,0,0,3,0.002,23.684606904971442,673.28
12089,2,0,0,3,0.002,23.592119378595875,673.28
12090,2,0,0,3,0.002,22.76536986252049,236.7
12091,2,0,0,3,0.0,0.0,0.0
12092,2,0,0,3,0.0,0.0,0.0
12093,2,0,0,3,0.0,0.0,0.0
12094,2,0,0,3,0.0,0.0,0.0
12095,2,0,0,3,0.0,0.0,0.0
12096,2,0,0,3,0.002,24.28856159527935,819.0
12097,2,0,0,3,0.002,22.57252797337129,819.0
12098,2,0,0,3,0.002,23.858438882255665,686.85
12099,2,0,0,3,0.002,21.76688361711184,686.85
12100,2,0,0,3,0.002,22.92687777321984,686.85
12101,2,0,0,3,0.002,21.584137179454107,681.0
12102,2,0,0,3,0.002,21.21530138149853,681.0
12103,2,0,0,3,0.0,0.0,0.0
12104,2,0,0,3,0.0,0.0,0.0
12105,2,0,0,3,0.002,23.408258633391448,954.0
12106,2,0,0,3,0.002,24.621739551740745,954.0
12107,2,0,0,3,0.002,23.573176150302096,954.0
12108,2,0,0,3,0.002,23.3541393412097,1243.53
12109,2,0,0,3,0.002,23.064354363417355,1243.53
12110,2,0,0,3,0.002,24.40748473667715,871.36
12111,2,0,0,3,0.002,22.32609263427969,871.36
12112,2,0,0,3,0.002,20.417191590091985,282.62
12113,2,0,0,3,0.002,22.686023975744,237.14
12114,2,0,0,3,0.001,16.260157087237452,237.14
12115,2,0,0,3,0.002,21.41648978732037,237.14
12116,2,0,0,3,0.002,24.798464468619233,237.14
12117,2,0,0,3,0.0,0.0,0.0
12118,2,0,0,3,0.0,0.0,0.0
12119,2,0,0,3,0.0,0.0,0.0
12120,2,0,0,3,0.0,0.0,0.0
12121,2,0,0,3,0.0,0.0,0.0
12122,2,0,0,3,0.0,0.0,0.0
12123,2,0,0,3,0.0,0.0,0.0
12124,2,0,0,3,0.0,0.0,0.0
12125,2,0,0,3,0.0,0.0,0.0
12126,2,0,0,3,0.002,20.91166595695989,1440.17
12127,2,0,0,3,0.002,18.33234966653037,1440.17
12128,2,0,0,3,0.002,22.32149287272745,1440.17
12129,2,0,0,3,0.0,0.0,0.0
12130,2,0,0,3,0.0,0.0,0.0
12131,2,0,0,3,0.0,0.0,0.0
12132,2,0,0,3,0.0,0.0,0.0
12133,2,0,0,3,0.0,0.0,0.0
12134,2,0,0,3,0.0,0.0,0.0
12135,2,0,0,3,0.0,0.0,0.0
12136,2,0,0,3,0.002,24.300818978293034,875.3
12137,2,0,0,3,0.002,23.955383638817995,875.3
12138,2,0,0,3,0.002,24.85128690635961,875.3
12139,2,0,0,3,0.002,24.657397393234948,875.3
12140,2,0,0,3,0.002,23.35922910133693,875.3
12141,2,0,0,3,0.002,21.78805546049903,875.3
12142,2,0,0,3,0.001,18.449590050605163,679.65
12143,2,0,0,3,0.002,22.896791469459124,679.65
12144,2,0,0,3,0.002,20.046392765016986,640.42
12145,2,0,0,3,0.002,22.70624487897452,640.42
12146,2,0,0,3,0.002,19.94387647072118,640.42
12147,2,0,0,3,0.002,23.715807516278876,640.42
12148,2,0,0,3,0.0,0.0,0.0
12149,2,0,0,3,0.002,20.242510893235067,795.2
12150,2,0,0,3,0.002,21.328960751261267,795.2
12151,2,0,0,3,0.002,21.98640220381049,795.2
12152,2,0,0,3,0.002,22.03097450567821,711.45
12153,2,0,0,3,0.002,23.092909597677174,711.45
12154,2,0,0,3,0.002,20.22579628003466,711.45
12155,2,0,0,3,0.002,23.85732457470896,781.5
12156,2,0,0,3,0.002,22.038774658505073,781.5
12157,2,0,0,3,0.002,21.811455918979586,781.5
12158,2,0,0,3,0.002,22.911277467566123,781.5
12159,2,0,0,3,0.002,23.01936529959537,781.5
12160,2,0,0,3,0.002,21.667710245456128,781.5
12161,2,0,0,3,0.0,0.0,0.0
12162,2,0,0,3,0.0,0.0,0.0
12163,2,0,0,3,0.002,26.356716401942602,945.8
12164,2,0,0,3,0.002,22.690644573320807,945.8
12165,2,0,0,3,0.002,21.625366558681765,945.8
12166,2,0,0,3,0.0,8.0,1254.0
12167,2,0,0,3,0.0,8.0,1254.0
12168,2,0,0,3,0.0,8.0,1254.0
12169,2,0,0,3,0.0,0.0,0.0
12170,2,0,0,3,0.0,0.0,0.0
12171,2,0,0,3,0.002,16.836277221657937,799.52
12172,2,0,0,3,0.002,20.15730506238933,477.3
12173,2,0,0,3,0.002,20.364294332240984,477.3
12174,2,0,0,3,0.002,21.38889121800682,477.3
12175,2,0,0,3,0.001,16.137113465714492,236.72
12176,2,0,0,3,0.002,21.08990671710993,236.72
12177,2,0,0,3,0.002,22.019831430211283,646.95
12178,2,0,0,3,0.002,21.80588438124614,646.95
12179,2,0,0,3,0.002,21.44039150593065,613.8
12180,2,0,0,3,0.002,21.44930596630418,727.5
12181,2,0,0,3,0.002,22.455525680968467,923.05
12182,2,0,0,3,0.002,23.04499437316936,923.05
12183,2,0,0,3,0.002,20.884352040130548,923.05
12184,2,0,0,3,0.001,18.051782256435548,613.5
12185,2,0,0,3,0.0,0.0,0.0
12186,2,0,0,3,0.002,21.925913379233126,1258.85
12187,2,0,0,3,0.003,28.398927823650364,1258.85
12188,2,0,0,3,0.002,22.79411837222209,1258.85
12189,2,0,0,3,0.002,18.83257373533857,1258.85
12190,2,0,0,3,0.002,23.933097487884112,909.5
12191,2,0,0,3,0.002,22.721845184628233,909.5
12192,2,0,0,3,0.002,22.92799208076651,909.5
12193,2,0,0,3,0.002,22.45886860360856,909.5
12194,2,0,0,3,0.002,23.573176150302096,909.5
12195,2,0,0,3,0.002,23.233312348560595,909.5
12196,2,0,0,3,0.002,22.784246407243074,751.25
12197,2,0,0,3,0.002,21.77468376993871,751.25
12198,2,0,0,3,0.002,21.11724231738949,751.25
