,bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
10996,2020519,0.0,0.0,12.52,-1.6,1.0172,43.81,0,32.6,12.92,0,0,0,0,0,0,0,0,0,0,32.6,0.0,0.0,0.0,0.0
10997,2020521,0.0,0.0,16.09,-2.05,1.028,43.22,0,41.9,5.8,0,0,0,0,0,0,0,0,0,0,41.9,0.0,0.0,0.0,0.0
10998,2020523,86.95,18.49,44.26,-9.65,1.0182,126.81,1,86.95,24.17,0,0,0,0,0,0,0,0,0,0,86.95,0.0,0.0,0.0,0.0
10999,2020523,86.95,18.49,44.26,-9.65,1.0182,99.91,1,86.95,37.74,0,0,0,0,0,0,0,0,0,0,86.95,0.0,0.0,0.0,0.0
11000,2020525,28.11,13.29,13.29,-1.7,1.0226,41.69,1,28.11,28.11,0,0,0,0,0,0,0,0,0,0,34.6,0.0,0.0,0.0,0.0
11001,2020526,8.56,3.84,3.84,-0.49,1.045,10.25,1,8.56,8.56,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
11002,2020526,7.2,3.84,3.84,-0.49,1.045,10.0,1,7.2,7.2,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
11003,2020526,0.0,0.0,11.48,-1.47,1.045,34.56,0,29.9,6.98,0,0,0,0,0,0,0,0,0,0,29.9,0.0,0.0,0.0,0.0
11004,2020526,21.01,13.29,13.29,-1.7,1.045,44.09,1,21.01,21.01,0,0,0,0,0,0,0,0,0,0,34.6,0.0,0.0,0.0,0.0
11005,2020528,0.0,0.0,3.94,-0.86,1.0192,9.1,0,7.73,1.06,0,0,0,0,0,0,0,0,0,0,7.7333,0.0,0.0,0.0,0.0
11006,2020528,0.0,0.0,3.94,-0.86,1.0192,7.9,0,7.73,3.01,0,0,0,0,0,0,0,0,0,0,7.73,0.0,0.0,0.0,0.0
11007,2020528,7.73,3.94,3.94,-0.86,1.0192,11.6,1,7.73,3.57,0,0,0,0,0,0,0,0,0,0,7.73,0.0,0.0,0.0,0.0
11008,2020528,0.0,0.0,3.94,-0.86,1.0192,11.17,0,7.73,0.89,0,0,0,0,0,0,0,0,0,0,7.73,0.0,0.0,0.0,0.0
11009,2020528,7.73,3.94,3.94,-0.86,1.0192,8.18,1,7.73,2.22,0,0,0,0,0,0,0,0,0,0,7.7333,0.0,0.0,0.0,0.0
11010,2020528,7.73,3.94,3.94,-0.86,1.0192,9.01,1,7.73,2.95,0,0,0,0,0,0,0,0,0,0,7.73,0.0,0.0,0.0,0.0
11011,2020530,27.83,14.17,14.17,-3.09,1.04,41.74,1,27.83,6.98,0,0,0,0,0,0,0,0,0,0,27.8333,0.0,0.0,0.0,0.0
11012,2020530,0.0,0.0,14.17,-3.09,1.04,27.83,0,27.83,7.81,0,0,0,0,0,0,0,0,0,0,27.8333,0.0,0.0,0.0,0.0
11013,2020531,27.83,-3.09,14.17,-3.09,1.0192,37.18,1,27.83,10.18,0,0,0,0,0,0,0,0,0,0,27.83,0.0,0.0,0.0,0.0
11014,2020531,27.83,-3.09,14.17,-3.09,1.0192,29.93,1,27.83,5.94,0,0,0,0,0,0,0,0,0,0,27.8333,0.0,0.0,0.0,0.0
11015,2020531,27.83,-3.09,14.17,-3.09,1.0192,29.22,1,27.83,11.82,0,0,0,0,0,0,0,0,0,0,27.83,0.0,0.0,0.0,0.0
11016,2020531,27.83,-3.09,14.17,-3.09,1.0192,28.27,1,27.83,13.56,0,0,0,0,0,0,0,0,0,0,27.83,0.0,0.0,0.0,0.0
11017,2020534,10.34,-0.6,4.72,-0.6,1.0192,15.59,1,10.34,10.34,0,0,0,0,0,0,0,0,0,0,12.3,0.0,0.0,0.0,0.0
11018,2020534,0.0,0.0,4.72,-0.6,1.0192,15.68,0,12.3,4.69,0,0,0,0,0,0,0,0,0,0,12.3,0.0,0.0,0.0,0.0
11019,2020534,12.3,-0.6,4.72,-0.6,1.0192,12.3,1,12.3,12.3,0,0,0,0,0,0,0,0,0,0,12.3,0.0,0.0,0.0,0.0
11020,2020534,0.0,0.0,4.72,-0.6,1.0192,15.39,0,12.3,5.7,0,0,0,0,0,0,0,0,0,0,12.3,0.0,0.0,0.0,0.0
11021,2020536,23.08,-1.73,13.59,-1.73,1.0323,36.18,1,23.08,23.08,0,0,0,0,0,0,0,0,0,0,35.4,0.0,0.0,0.0,0.0
11022,2020536,15.96,-1.73,13.59,-1.73,1.0323,36.34,1,15.96,15.96,0,0,0,0,0,0,0,0,0,0,35.4,0.0,0.0,0.0,0.0
11023,2020537,27.4,-1.73,13.59,-1.73,1.0309,35.4,1,27.4,27.4,0,0,0,0,0,0,0,0,0,0,35.4,0.0,0.0,0.0,0.0
11024,2020538,35.4,-1.73,13.59,-1.73,1.033,35.5,1,35.4,35.4,0,0,0,0,0,0,0,0,0,0,35.4,0.0,0.0,0.0,0.0
11025,2020540,61.74,31.03,31.03,-3.96,1.0717,103.36,1,61.74,61.74,0,0,0,0,0,0,0,0,0,0,80.8,0.0,0.0,0.0,0.0
11026,2020541,60.2,31.03,31.03,-3.96,1.0779,93.14,1,60.2,60.2,0,0,0,0,0,0,0,0,0,0,80.8,0.0,0.0,0.0,0.0
11027,2020544,124.18,-7.72,60.48,-7.72,1.0238,177.26,1,124.18,124.18,0,0,0,0,0,0,0,0,0,0,157.5,0.0,0.0,0.0,0.0
11028,2020545,0.0,0.0,60.48,-7.72,1.032,205.83,0,157.5,42.7,0,0,0,0,0,0,0,0,0,0,157.5,0.0,0.0,0.0,0.0
11029,2021596,207.0,62.62,105.36,-22.98,0.9999,249.51,1,207.0,26.1,0,0,0,0,0,0,0,0,0,0,207.0,0.0,0.0,0.0,0.0
11030,2021597,207.0,62.62,105.36,-22.98,0.9995,212.06,1,207.0,34.16,0,0,0,0,0,0,0,0,0,0,207.0,0.0,0.0,0.0,0.0
11031,2021598,207.0,62.62,105.36,-22.98,0.9996,267.73,1,207.0,83.87,0,0,0,0,0,0,0,0,0,0,207.0,0.0,0.0,0.0,0.0
11032,2021599,207.0,62.62,105.36,-22.98,0.9949,310.5,1,207.0,22.84,0,0,0,0,0,0,0,0,0,0,207.0,0.0,0.0,0.0,0.0
11033,2021602,57.05,12.15,12.15,-8.22,1.0377,66.04,1,57.05,57.05,0,0,0,0,0,0,0,0,0,0,57.05,0.0,0.0,0.0,0.0
11034,2021603,36.47,12.15,12.15,-8.22,1.0396,65.7,1,36.47,36.47,0,0,0,0,0,0,0,0,0,0,57.05,0.0,0.0,0.0,0.0
11035,2021604,38.97,12.15,12.15,-8.22,1.0379,57.05,1,38.97,38.97,0,0,0,0,0,0,0,0,0,0,57.05,0.0,0.0,0.0,0.0
11036,2021605,36.12,12.15,12.15,-8.22,1.037,80.49,1,36.12,36.12,0,0,0,0,0,0,0,0,0,0,57.05,0.0,0.0,0.0,0.0
11037,2021611,235.88,25.21,120.06,-26.18,0.9821,244.29,1,235.88,25.85,0,0,0,0,0,0,0,0,0,0,235.88,0.0,0.0,0.0,0.0
11038,2021612,235.88,25.21,120.06,-26.18,0.9676,266.29,1,235.88,97.33,0,0,0,0,0,0,0,0,0,0,235.875,0.0,0.0,0.0,0.0
11039,2021613,235.88,25.21,120.06,-26.18,0.9721,298.35,1,235.88,32.64,0,0,0,0,0,0,0,0,0,0,235.875,0.0,0.0,0.0,0.0
11040,2021614,0.0,0.0,120.06,-26.18,1.0212,311.14,0,235.88,57.88,0,0,0,0,0,0,0,0,0,0,235.88,0.0,0.0,0.0,0.0
11041,2021617,283.17,70.82,70.82,-47.88,0.9965,395.46,1,283.17,283.17,0,0,0,0,0,0,0,0,0,0,332.5,0.0,0.0,0.0,0.0
11042,2021618,16.22,5.11,5.11,-3.46,0.9881,24.0,1,16.22,16.22,0,0,0,0,0,0,0,0,0,0,24.0,0.0,0.0,0.0,0.0
11043,2021619,18.0,3.83,3.83,-2.59,0.9928,19.08,1,18.0,18.0,0,0,0,0,0,0,0,0,0,0,18.0,0.0,0.0,0.0,0.0
11044,2021619,0.0,0.0,3.83,-2.59,0.9928,22.7,0,18.0,2.47,0,0,0,0,0,0,0,0,0,0,18.0,0.0,0.0,0.0,0.0
11045,2021620,10.9,2.32,2.32,-1.57,0.994,10.9,1,10.9,10.9,0,0,0,0,0,0,0,0,0,0,10.9,0.0,0.0,0.0,0.0
11046,2021620,10.5,2.24,2.24,-1.51,0.994,13.44,1,10.5,10.5,0,0,0,0,0,0,0,0,0,0,10.5,0.0,0.0,0.0,0.0
11047,2021623,206.57,-4.17,105.14,-22.93,1.017,221.17,1,206.57,33.91,0,0,0,0,0,0,0,0,0,0,206.57,0.0,0.0,0.0,0.0
11048,2021624,206.57,-4.17,105.14,-22.93,1.018,267.92,1,206.57,71.18,0,0,0,0,0,0,0,0,0,0,206.57,0.0,0.0,0.0,0.0
11049,2021625,206.57,-4.17,105.14,-22.93,1.0181,258.09,1,206.57,73.1,0,0,0,0,0,0,0,0,0,0,206.5667,0.0,0.0,0.0,0.0
11050,2021627,51.33,26.13,26.13,-5.7,1.04,67.08,1,51.33,8.4,0,0,0,0,0,0,0,0,0,0,51.3333,0.0,0.0,0.0,0.0
11051,2021627,51.33,26.13,26.13,-5.7,1.04,55.9,1,51.33,19.1,0,0,0,0,0,0,0,0,0,0,51.3333,0.0,0.0,0.0,0.0
11052,2021627,51.33,26.13,26.13,-5.7,1.04,75.37,1,51.33,10.26,0,0,0,0,0,0,0,0,0,0,51.3333,0.0,0.0,0.0,0.0
11053,2021628,13.5,6.87,6.87,-1.5,1.036,13.5,1,13.5,2.79,0,0,0,0,0,0,0,0,0,0,13.5,0.0,0.0,0.0,0.0
11054,2021628,0.0,0.0,6.87,-1.5,1.036,13.5,0,13.5,2.6,0,0,0,0,0,0,0,0,0,0,13.5,0.0,0.0,0.0,0.0
11055,2021631,55.3,25.77,25.77,-6.75,1.0328,68.11,1,55.3,9.78,0,0,0,0,0,0,0,0,0,0,55.3,0.0,0.0,0.0,0.0
11056,2021636,26.4,13.44,13.44,-2.93,0.9692,30.82,1,26.4,4.22,0,0,0,0,0,0,0,0,0,0,26.4,0.0,0.0,0.0,0.0
11057,2021637,26.4,13.44,13.44,-2.93,1.001,29.65,1,26.4,10.7,0,0,0,0,0,0,0,0,0,0,26.4,0.0,0.0,0.0,0.0
11058,2021639,65.0,22.58,33.09,-7.21,1.0163,87.12,1,65.0,24.69,0,0,0,0,0,0,0,0,0,0,65.0,0.0,0.0,0.0,0.0
11059,2021639,0.0,0.0,33.09,-7.21,1.0163,86.4,0,65.0,29.71,0,0,0,0,0,0,0,0,0,0,65.0,0.0,0.0,0.0,0.0
11060,2021646,259.49,238.2,238.2,-51.94,1.0457,472.89,1,467.97,191.25,0,0,0,0,0,0,0,0,0,0,467.9667,0.0,0.0,0.0,0.0
11061,2021647,467.97,238.2,238.2,-51.94,1.0462,568.58,1,467.97,74.01,0,0,0,0,0,0,0,0,0,0,467.9667,0.0,0.0,0.0,0.0
11062,2021648,0.0,0.0,238.2,-51.94,1.0249,506.07,0,467.97,203.0,0,0,0,0,0,0,0,0,0,0,467.9667,0.0,0.0,0.0,0.0
11063,2021651,226.1,64.41,115.08,-25.1,1.0164,339.11,1,226.1,83.12,0,0,0,0,0,0,0,0,0,0,226.1,0.0,0.0,0.0,0.0
11064,2021652,226.1,64.41,115.08,-25.1,1.016,273.13,1,226.1,63.81,0,0,0,0,0,0,0,0,0,0,226.1,0.0,0.0,0.0,0.0
11065,2021653,226.1,64.41,115.08,-25.1,1.0168,336.56,1,226.1,108.62,0,0,0,0,0,0,0,0,0,0,226.1,0.0,0.0,0.0,0.0
11066,2021654,0.0,0.0,0.0,0.0,1.04,23.11,0,23.0,8.77,0,0,0,0,0,0,0,0,0,0,23.0,0.0,0.0,0.0,0.0
11067,2021654,0.0,0.0,0.0,0.0,1.04,29.86,0,27.3,8.44,0,0,0,0,0,0,0,0,0,0,27.3,0.0,0.0,0.0,0.0
11068,2021656,47.0,23.92,23.92,-5.22,1.043,48.14,1,47.0,20.79,0,0,0,0,0,0,0,0,0,0,47.0,0.0,0.0,0.0,0.0
11069,2021656,47.0,23.92,23.92,-5.22,1.043,49.13,1,47.0,6.92,0,0,0,0,0,0,0,0,0,0,47.0,0.0,0.0,0.0,0.0
11070,2021656,47.0,23.92,23.92,-5.22,1.043,60.99,1,47.0,16.8,0,0,0,0,0,0,0,0,0,0,47.0,0.0,0.0,0.0,0.0
11071,2021662,0.0,0.0,25.4,-5.54,1.0273,55.49,0,49.9,22.8,0,0,0,0,0,0,0,0,0,0,49.9,0.0,0.0,0.0,0.0
11072,2021662,49.9,25.4,25.4,-5.54,1.0273,71.93,1,49.9,12.39,0,0,0,0,0,0,0,0,0,0,49.9,0.0,0.0,0.0,0.0
11073,2021663,49.9,25.4,25.4,-5.54,1.0281,49.9,1,49.9,17.89,0,0,0,0,0,0,0,0,0,0,49.9,0.0,0.0,0.0,0.0
11074,2021663,49.9,25.4,25.4,-5.54,1.0281,63.58,1,49.9,22.85,0,0,0,0,0,0,0,0,0,0,49.9,0.0,0.0,0.0,0.0
11075,2021668,74.5,34.72,34.72,-9.09,1.0338,85.89,1,74.5,21.27,0,0,0,0,0,0,0,0,0,0,74.5,0.0,0.0,0.0,0.0
11076,2021669,74.5,34.72,34.72,-9.09,1.0312,98.73,1,74.5,22.68,0,0,0,0,0,0,0,0,0,0,74.5,0.0,0.0,0.0,0.0
11077,2021670,0.0,0.0,34.72,-9.09,1.0076,82.85,0,74.5,14.38,0,0,0,0,0,0,0,0,0,0,74.5,0.0,0.0,0.0,0.0
11078,2021673,60.5,4.92,30.79,-6.72,1.0163,78.21,1,60.5,26.37,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
11079,2021675,47.0,23.92,23.92,-5.22,1.0216,54.9,1,47.0,19.29,0,0,0,0,0,0,0,0,0,0,47.0,0.0,0.0,0.0,0.0
11080,2021676,32.64,7.84,7.84,-5.3,1.042,47.91,1,32.64,32.64,0,0,0,0,0,0,0,0,0,0,36.8,0.0,0.0,0.0,0.0
11081,2021676,81.0,17.25,17.25,-11.66,1.042,81.0,1,81.0,81.0,0,0,0,0,0,0,0,0,0,0,81.0,0.0,0.0,0.0,0.0
11082,2021676,71.8,17.25,17.25,-11.66,1.042,96.85,1,71.8,71.8,0,0,0,0,0,0,0,0,0,0,81.0,0.0,0.0,0.0,0.0
11083,2021681,110.83,31.95,31.95,-21.6,1.0122,196.42,1,110.83,110.83,0,0,0,0,0,0,0,0,0,0,150.0,0.0,0.0,0.0,0.0
11084,2021689,211.67,107.74,107.74,-23.5,1.0434,224.67,1,211.67,22.38,0,0,0,0,0,0,0,0,0,0,211.6667,0.0,0.0,0.0,0.0
11085,2021690,211.67,107.74,107.74,-23.5,1.0444,255.57,1,211.67,80.63,0,0,0,0,0,0,0,0,0,0,211.6667,0.0,0.0,0.0,0.0
11086,2021691,211.67,107.74,107.74,-23.5,1.0459,261.55,1,211.67,95.48,0,0,0,0,0,0,0,0,0,0,211.6667,0.0,0.0,0.0,0.0
11087,2021693,0.0,0.0,21.83,-14.76,1.0205,140.77,0,102.5,49.45,0,0,0,0,0,0,0,0,0,0,102.5,0.0,0.0,0.0,0.0
11088,2021694,47.0,23.92,23.92,-5.22,1.0216,62.31,1,47.0,22.04,0,0,0,0,0,0,0,0,0,0,47.0,0.0,0.0,0.0,0.0
11089,2021694,51.0,25.96,25.96,-5.66,1.0216,58.3,1,51.0,22.56,0,0,0,0,0,0,0,0,0,0,51.0,0.0,0.0,0.0,0.0
11090,2021699,37.83,2.67,19.26,-4.2,1.0143,50.71,1,37.83,12.55,0,0,0,0,0,0,0,0,0,0,37.83,0.0,0.0,0.0,0.0
11091,2021699,37.83,2.67,19.26,-4.2,1.0143,42.54,1,37.83,8.64,0,0,0,0,0,0,0,0,0,0,37.83,0.0,0.0,0.0,0.0
11092,2021699,37.83,2.67,19.26,-4.2,1.0143,38.56,1,37.83,8.52,0,0,0,0,0,0,0,0,0,0,37.83,0.0,0.0,0.0,0.0
11093,2021702,112.03,1.99,57.02,-12.44,1.0169,123.94,1,112.03,16.05,0,0,0,0,0,0,0,0,0,0,112.0333,0.0,0.0,0.0,0.0
11094,2021703,112.03,1.99,57.02,-12.44,1.0168,128.07,1,112.03,21.21,0,0,0,0,0,0,0,0,0,0,112.0333,0.0,0.0,0.0,0.0
11095,2021704,112.03,1.99,57.02,-12.44,1.0169,124.97,1,112.03,22.65,0,0,0,0,0,0,0,0,0,0,112.03,0.0,0.0,0.0,0.0
11096,2021706,0.0,0.0,7.25,-1.58,1.0045,17.23,0,14.25,1.94,0,0,0,0,0,0,0,0,0,0,14.25,0.0,0.0,0.0,0.0
11097,2021707,0.0,0.0,7.25,-1.58,1.0045,14.32,0,14.25,5.36,0,0,0,0,0,0,0,0,0,0,14.25,0.0,0.0,0.0,0.0
11098,2021709,27.4,13.95,13.95,-3.04,1.0242,35.78,1,27.4,10.34,0,0,0,0,0,0,0,0,0,0,27.4,0.0,0.0,0.0,0.0
11099,2021710,27.4,13.95,13.95,-3.04,1.0242,30.49,1,27.4,8.89,0,0,0,0,0,0,0,0,0,0,27.4,0.0,0.0,0.0,0.0
11100,2021716,0.0,0.0,3.45,-2.33,1.0231,19.59,0,16.2,2.97,0,0,0,0,0,0,0,0,0,0,16.2,0.0,0.0,0.0,0.0
11101,2021716,52.68,14.6,16.66,-11.26,1.0231,101.24,1,52.68,52.68,0,0,0,0,0,0,0,0,0,0,78.2,0.0,0.0,0.0,0.0
11102,2021718,33.33,16.97,16.97,-3.7,1.0398,39.57,1,33.33,12.03,0,0,0,0,0,0,0,0,0,0,33.3333,0.0,0.0,0.0,0.0
11103,2021718,33.33,16.97,16.97,-3.7,1.0398,36.86,1,33.33,9.61,0,0,0,0,0,0,0,0,0,0,33.33,0.0,0.0,0.0,0.0
11104,2021719,33.33,16.97,16.97,-3.7,1.0428,47.9,1,33.33,8.82,0,0,0,0,0,0,0,0,0,0,33.33,0.0,0.0,0.0,0.0
11105,2021720,8.93,4.16,4.16,-1.09,1.0192,8.93,1,8.93,1.67,0,0,0,0,0,0,0,0,0,0,8.93,0.0,0.0,0.0,0.0
11106,2021720,8.93,4.16,4.16,-1.09,1.0192,8.93,1,8.93,3.19,0,0,0,0,0,0,0,0,0,0,8.9333,0.0,0.0,0.0,0.0
11107,2021720,0.0,0.0,4.16,-1.09,1.0192,9.97,0,8.93,2.35,0,0,0,0,0,0,0,0,0,0,8.93,0.0,0.0,0.0,0.0
11108,2021720,0.0,0.0,4.16,-1.09,1.0192,11.23,0,8.93,1.47,0,0,0,0,0,0,0,0,0,0,8.93,0.0,0.0,0.0,0.0
11109,2021720,8.93,4.16,4.16,-1.09,1.0192,9.83,1,8.93,2.32,0,0,0,0,0,0,0,0,0,0,8.9333,0.0,0.0,0.0,0.0
11110,2021720,8.93,4.16,4.16,-1.09,1.0192,9.87,1,8.93,1.19,0,0,0,0,0,0,0,0,0,0,8.93,0.0,0.0,0.0,0.0
11111,2021726,247.4,81.49,125.93,-27.46,0.9904,322.43,1,247.4,49.35,0,0,0,0,0,0,0,0,0,0,247.4,0.0,0.0,0.0,0.0
11112,2021730,218.33,111.13,111.13,-24.23,1.024,223.08,1,218.33,91.58,0,0,0,0,0,0,0,0,0,0,218.33,0.0,0.0,0.0,0.0
11113,2021731,218.33,111.13,111.13,-24.23,1.0308,244.43,1,218.33,106.31,0,0,0,0,0,0,0,0,0,0,218.3333,0.0,0.0,0.0,0.0
11114,2021732,218.33,111.13,111.13,-24.23,1.0237,233.08,1,218.33,55.11,0,0,0,0,0,0,0,0,0,0,218.3333,0.0,0.0,0.0,0.0
11115,2021735,61.22,31.16,31.16,-6.8,0.983,68.02,1,61.22,22.31,0,0,0,0,0,0,0,0,0,0,61.22,0.0,0.0,0.0,0.0
11116,2021736,0.0,0.0,31.16,-6.8,0.9975,73.05,0,61.22,7.66,0,0,0,0,0,0,0,0,0,0,61.22,0.0,0.0,0.0,0.0
11117,2021737,61.22,31.16,31.16,-6.8,0.9831,82.32,1,61.22,21.21,0,0,0,0,0,0,0,0,0,0,61.22,0.0,0.0,0.0,0.0
11118,2021738,0.0,0.0,31.16,-6.8,0.9975,65.63,0,61.22,17.55,0,0,0,0,0,0,0,0,0,0,61.22,0.0,0.0,0.0,0.0
11119,2021739,61.22,31.16,31.16,-6.8,0.9826,65.47,1,61.22,11.21,0,0,0,0,0,0,0,0,0,0,61.22,0.0,0.0,0.0,0.0
11120,2021740,0.0,0.0,8.14,-1.78,0.9975,17.86,0,16.0,4.21,0,0,0,0,0,0,0,0,0,0,16.0,0.0,0.0,0.0,0.0
11121,2021740,0.0,0.0,8.14,-1.78,0.9975,17.66,0,16.0,5.98,0,0,0,0,0,0,0,0,0,0,16.0,0.0,0.0,0.0,0.0
11122,2021742,68.89,16.66,16.66,-11.26,1.0172,113.29,1,68.89,68.89,0,0,0,0,0,0,0,0,0,0,78.2,0.0,0.0,0.0,0.0
11123,2021743,38.0,-5.47,8.09,-5.47,1.0172,42.0,1,38.0,38.0,0,0,0,0,0,0,0,0,0,0,38.0,0.0,0.0,0.0,0.0
11124,2021744,45.0,14.18,22.9,-4.99,1.0182,55.77,1,45.0,4.88,0,0,0,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0
11125,2021748,45.0,14.18,22.9,-4.99,1.0204,45.16,1,45.0,18.52,0,0,0,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0
11126,2021749,45.0,14.18,22.9,-4.99,1.0204,50.97,1,45.0,21.32,0,0,0,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0
11127,2021753,62.6,31.86,31.86,-6.95,1.041,72.39,1,62.6,12.16,0,0,0,0,0,0,0,0,0,0,62.6,0.0,0.0,0.0,0.0
11128,2021753,62.6,31.86,31.86,-6.95,1.041,92.14,1,62.6,23.03,0,0,0,0,0,0,0,0,0,0,62.6,0.0,0.0,0.0,0.0
11129,2021754,30.4,15.47,15.47,-3.37,1.037,36.78,1,30.4,12.95,0,0,0,0,0,0,0,0,0,0,30.4,0.0,0.0,0.0,0.0
11130,2021756,0.0,0.0,9.31,-2.03,1.0127,21.8,0,18.3,6.1,0,0,0,0,0,0,0,0,0,0,18.3,0.0,0.0,0.0,0.0
11131,2021756,0.0,0.0,9.31,-2.03,1.0127,20.44,0,18.3,5.91,0,0,0,0,0,0,0,0,0,0,18.3,0.0,0.0,0.0,0.0
11132,2021757,18.3,9.31,9.31,-2.03,1.0226,19.47,1,18.3,3.08,0,0,0,0,0,0,0,0,0,0,18.3,0.0,0.0,0.0,0.0
11133,2021758,32.3,16.44,16.44,-3.59,1.0192,48.1,1,32.3,8.87,0,0,0,0,0,0,0,0,0,0,32.3,0.0,0.0,0.0,0.0
11134,2021758,32.3,16.44,16.44,-3.59,1.0192,46.41,1,32.3,6.29,0,0,0,0,0,0,0,0,0,0,32.3,0.0,0.0,0.0,0.0
11135,2021760,70.01,-14.59,21.58,-14.59,0.973,101.3,1,70.01,70.01,0,0,0,0,0,0,0,0,0,0,101.3,0.0,0.0,0.0,0.0
11136,2023267,49.0,24.94,24.94,-5.44,1.0457,64.12,1,49.0,12.33,0,0,0,0,0,0,0,0,0,0,49.0,0.0,0.0,0.0,0.0
11137,2023268,49.0,24.94,24.94,-5.44,1.0457,62.28,1,49.0,11.17,0,0,0,0,0,0,0,0,0,0,49.0,0.0,0.0,0.0,0.0
11138,2023270,27.4,-3.04,13.95,-3.04,1.0172,31.11,1,27.4,12.84,0,0,0,0,0,0,0,0,0,0,27.4,0.0,0.0,0.0,0.0
11139,2023270,50.0,-5.55,25.45,-5.55,1.0172,58.6,1,50.0,6.11,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0
11140,2023272,6.4,-0.49,3.84,-0.49,1.0192,11.52,1,6.4,6.4,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
11141,2023272,13.54,-0.79,6.22,-0.79,1.0192,17.87,1,13.54,13.54,0,0,0,0,0,0,0,0,0,0,16.2,0.0,0.0,0.0,0.0
11142,2023272,57.7,-3.53,27.65,-3.53,1.0192,83.27,1,57.7,57.7,0,0,0,0,0,0,0,0,0,0,72.0,0.0,0.0,0.0,0.0
11143,2023277,0.0,0.0,13.12,-1.67,1.04,37.12,0,34.17,15.94,0,0,0,0,0,0,0,0,0,0,34.1667,0.0,0.0,0.0,0.0
11144,2023278,0.0,0.0,3.02,-0.39,1.0226,9.84,0,7.87,2.06,0,0,0,0,0,0,0,0,0,0,7.8667,0.0,0.0,0.0,0.0
11145,2023278,7.04,-0.39,3.02,-0.39,1.0226,10.03,1,7.04,7.04,0,0,0,0,0,0,0,0,0,0,7.8667,0.0,0.0,0.0,0.0
11146,2023278,7.87,-0.39,3.02,-0.39,1.0226,9.73,1,7.87,7.87,0,0,0,0,0,0,0,0,0,0,7.8667,0.0,0.0,0.0,0.0
11147,2023278,0.0,0.0,13.12,-1.67,1.0226,41.59,0,34.17,7.78,0,0,0,0,0,0,0,0,0,0,34.1667,0.0,0.0,0.0,0.0
11148,2023278,0.0,0.0,13.12,-1.67,1.0226,40.33,0,34.17,12.92,0,0,0,0,0,0,0,0,0,0,34.17,0.0,0.0,0.0,0.0
11149,2023281,42.09,19.2,19.2,-2.45,1.038,58.43,1,42.09,42.09,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0
11150,2023281,0.0,0.0,19.2,-2.45,1.038,60.48,0,50.0,14.94,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0
11151,2023282,20.0,0.0,0.0,0.0,1.0192,24.43,1,20.0,20.0,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11152,2023282,12.92,0.0,0.0,0.0,1.0192,20.1,1,12.92,12.92,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11153,2023282,0.0,0.0,0.0,0.0,1.0192,23.0,0,20.0,7.96,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11154,2023282,17.33,0.0,0.0,0.0,1.0192,33.14,1,17.33,17.33,0,0,0,0,0,0,0,0,0,0,28.0,0.0,0.0,0.0,0.0
11155,2023287,108.0,1.79,54.97,-11.99,1.0223,131.81,1,108.0,51.21,0,0,0,0,0,0,0,0,0,0,108.0,0.0,0.0,0.0,0.0
11156,2023288,108.0,1.79,54.97,-11.99,1.0224,136.92,1,108.0,22.16,0,0,0,0,0,0,0,0,0,0,108.0,0.0,0.0,0.0,0.0
11157,2023289,108.0,1.79,54.97,-11.99,1.0225,128.62,1,108.0,16.94,0,0,0,0,0,0,0,0,0,0,108.0,0.0,0.0,0.0,0.0
11158,2023290,108.0,1.79,54.97,-11.99,1.0224,155.58,1,108.0,25.2,0,0,0,0,0,0,0,0,0,0,108.0,0.0,0.0,0.0,0.0
11159,2023293,113.37,-6.84,53.57,-6.84,0.969,167.68,1,113.37,113.37,0,0,0,0,0,0,0,0,0,0,139.5,0.0,0.0,0.0,0.0
11160,2023294,0.0,0.0,4.34,-0.55,1.0336,13.53,0,11.3,2.05,0,0,0,0,0,0,0,0,0,0,11.3,0.0,0.0,0.0,0.0
11161,2023295,11.3,4.34,4.34,-0.55,1.0269,11.52,1,11.3,11.3,0,0,0,0,0,0,0,0,0,0,11.3,0.0,0.0,0.0,0.0
